artist_name,year_artist_born,age,length,width,title_of_work,height,year_of_work,age_at_work,lower_est_USD,upper_est_USD,sold_in_USD,Material_Category,act_area,posthumous_combined
Andy Warhol,1928.0,59.0,111.4,73.5,Mick Jagger (F. & S. II.142),1.0,1975.0,47.0,40000.0,60000.0,126001.01,3,8187.900000000001,1
Andy Warhol,1928.0,59.0,111.5,73.5,Mick Jagger (F. & S. II.143),1.0,1975.0,47.0,40000.0,60000.0,252002.02,3,8195.25,1
Andy Warhol,1928.0,59.0,110.8,73.6,Mick Jagger (F. & S. II.144),1.0,1975.0,47.0,40000.0,60000.0,163801.31,3,8154.879999999999,1
Andy Warhol,1928.0,59.0,111.3,73.5,Mick Jagger (F. & S. II.145),1.0,1975.0,47.0,40000.0,60000.0,151201.21,3,8180.55,1
Andy Warhol,1928.0,59.0,59.7,158.8,Mick Jagger (F. & S. II.146),50.0,1975.0,47.0,40000.0,60000.0,113400.91,3,474018.00000000006,1
Tracey Emin,1963.0,58.0,96.4,96.6,And I Said I Love You!,1.0,2011.0,48.0,50000.0,70000.0,69300.56,9,9312.24,0
Andy Warhol,1928.0,59.0,166.4,166.4,Mickey Mouse (F. & S. II.265),1.0,1981.0,53.0,100000.0,150000.0,239401.92,3,27688.960000000003,1
Wulf Treu,1957.0,64.0,3.9,0.1,American Dream,0.1,2012.0,55.0,12000.0,18000.0,40320.32,5,0.03900000000000001,0
Pablo Picasso,1881.0,92.0,2.25,0.1,Oiseau polychrome (A. R. 33),0.1,1947.0,66.0,4995.4,7493.09,11014.85,10,0.022500000000000006,1
Pablo Picasso,1881.0,92.0,0.374,0.1,Service visage noir(A. R. 36),0.1,1948.0,67.0,2497.7,3746.55,11014.85,10,0.0037400000000000007,1
Pablo Picasso,1881.0,92.0,0.1,0.1,Barbarie et Ciseau,2.6,1948.0,67.0,37465.47,49953.96,62941.99,5,0.026000000000000002,1
Pablo Picasso,1881.0,92.0,0.1,0.1,Corrida Verte (A. R. 81),30.0,1949.0,68.0,3746.55,6244.25,8654.52,10,0.30000000000000004,1
Pablo Picasso,1881.0,92.0,4.01,0.1,Chouette femme (A. R. 119),0.1,1951.0,70.0,7493.09,9990.79,14161.95,10,0.040100000000000004,1
Pablo Picasso,1881.0,92.0,4.1,0.1,Profil de Jaqueline,0.1,1967.0,86.0,24976.98,37465.47,31470.99,10,0.041,1
Pablo Picasso,1881.0,92.0,0.1,0.1,Visage Larve,28.0,1967.0,86.0,24976.98,37465.47,26750.35,10,0.28,1
Pablo Picasso,1881.0,92.0,0.1,0.1,Chouette aux plumes (A. R. 122),30.5,1951.0,70.0,7493.09,9990.79,17309.05,10,0.30500000000000005,1
Pablo Picasso,1881.0,92.0,5.15,0.1,Hibou marron noir (A. R. 123),0.1,1951.0,70.0,4995.4,7493.09,17309.05,10,0.05150000000000001,1
Pablo Picasso,1881.0,92.0,4.04,0.1,Tête dechévre de profil (A. R. 149),0.1,1952.0,71.0,6244.25,8741.94,14948.72,10,0.040400000000000005,1
Pablo Picasso,1881.0,92.0,4.1,0.1,Tête de chèvre de profil(A. R. 151),0.1,1952.0,71.0,14986.19,18732.74,22029.7,10,0.041,1
Pablo Picasso,1881.0,92.0,4.04,0.1,Tête de chèvre de profil (A. R. 153),0.1,1952.0,71.0,14986.19,18732.74,23603.25,10,0.040400000000000005,1
Pablo Picasso,1881.0,92.0,4.1,0.1,Tête de chèvre de profil(A. R. 154),0.1,1952.0,71.0,14986.19,18732.74,18882.6,10,0.041,1
Pablo Picasso,1881.0,92.0,0.1,0.1,Tête de chèvre de Profil (A. R. 155),18.7,1952.0,71.0,14986.19,18732.74,18882.6,10,0.18700000000000003,1
Pablo Picasso,1881.0,92.0,2.05,0.1,Vase aux chèvres (A. R. 156),0.1,1952.0,71.0,12488.49,18732.74,26750.35,10,0.0205,1
Pablo Picasso,1881.0,92.0,2.0300000000000002,0.1,Picador (A. R. 160),0.1,1952.0,71.0,1873.27,2497.7,6294.2,10,0.020300000000000006,1
Pablo Picasso,1881.0,92.0,0.1,0.1,Toros(A. R. 161),14.0,1952.0,71.0,1498.62,2247.93,3147.1,10,0.14,1
Pablo Picasso,1881.0,92.0,0.1,0.1,Picador (A. R. 162),31.0,1952.0,71.0,2497.7,3746.55,7080.97,10,0.31000000000000005,1
Pablo Picasso,1881.0,92.0,0.1,0.1,Vase au décor pastel (A. R. 190),56.5,1953.0,72.0,12488.49,18732.74,14161.95,10,0.5650000000000001,1
Pablo Picasso,1881.0,92.0,3.15,0.1,Gros oiseau corrida (A. R. 191),0.1,1953.0,72.0,99907.92,149861.88,125883.98,10,0.03150000000000001,1
Pablo Picasso,1881.0,92.0,0.1,0.1,Mains au poisson (A. R. 216),28.5,1953.0,72.0,6244.25,8741.94,7553.04,10,0.28500000000000003,1
Pablo Picasso,1881.0,92.0,0.1,0.1,Pichet au vase (A. R. 226),35.5,1954.0,73.0,6244.25,8741.94,14161.95,10,0.35500000000000004,1
Pablo Picasso,1881.0,92.0,3.6,0.1,Tarasque (A. R. 247),0.1,1954.0,73.0,74930.94,99907.92,94412.98,10,0.03600000000000001,1
Pablo Picasso,1881.0,92.0,1.73,0.1,Bouquet (A. R. 254),0.1,1955.0,74.0,8741.94,11239.64,13375.17,10,0.017300000000000003,1
Pablo Picasso,1881.0,92.0,3.8600000000000003,0.1,Visage de faune (A. R. 257),0.1,1955.0,74.0,1873.27,2497.7,5035.36,10,0.03860000000000001,1
Pablo Picasso,1881.0,92.0,0.1,0.1,Hibou mat (A. R. 284),30.2,1955.0,74.0,14986.19,22479.28,15735.5,10,0.30200000000000005,1
Pablo Picasso,1881.0,92.0,0.1,0.1,Lampe femme (A. R. 298),36.0,1955.0,74.0,8741.94,12488.49,28323.9,10,0.36000000000000004,1
Pablo Picasso,1881.0,92.0,0.1,0.1,Lampe femme (A. R. 299),30.8,1955.0,74.0,8741.94,12488.49,23603.25,10,0.30800000000000005,1
Pablo Picasso,1881.0,92.0,2.45,0.1,Femme (A. R. 300),0.1,1955.0,74.0,6244.25,8741.94,13375.17,10,0.024500000000000008,1
Pablo Picasso,1881.0,92.0,4.25,0.1,Bouquetà la pomme (A. R. 305),0.1,1956.0,75.0,4995.4,7493.09,11801.62,10,0.04250000000000001,1
Pablo Picasso,1881.0,92.0,4.15,0.1,Visage de faune tourmonté (A. R. 318),0.1,1956.0,75.0,3746.55,6244.25,7867.75,10,0.04150000000000001,1
Pablo Picasso,1881.0,92.0,4.25,0.1,Tête de Taureau (A. R. 329),0.1,1956.0,75.0,6244.25,8741.94,12588.4,10,0.04250000000000001,1
Pablo Picasso,1881.0,92.0,4.1,0.1,Vallauris (A. R. 331),0.1,1956.0,75.0,24976.98,37465.47,47206.49,10,0.041,1
Pablo Picasso,1881.0,92.0,4.15,0.1,Faune cavalier (A. R. 336),0.1,1956.0,75.0,4995.4,7493.09,8654.52,10,0.04150000000000001,1
Pablo Picasso,1881.0,92.0,4.2,0.1,Centaure (A. R. 338),0.1,1956.0,75.0,4995.4,7493.09,7080.97,10,0.04200000000000001,1
Pablo Picasso,1881.0,92.0,3.85,0.1,Centaure (A. R. 339),0.1,1956.0,75.0,9990.79,12488.49,12588.4,10,0.038500000000000006,1
Pablo Picasso,1881.0,92.0,3.05,0.1,Danseurs et joueur de diaule (A. R. 341),0.1,1956.0,75.0,4995.4,7493.09,5035.36,10,0.030500000000000003,1
Pablo Picasso,1881.0,92.0,4.2,0.1,Visage tourmenté (A. R. 358),0.1,1956.0,75.0,4995.4,7493.09,8654.52,10,0.04200000000000001,1
Pablo Picasso,1881.0,92.0,0.1,0.1,Visage aux palmes (A. R. 365),13.5,1956.0,75.0,4995.4,7493.09,7080.97,10,0.135,1
Pablo Picasso,1881.0,92.0,0.1,0.1,Têtes (A. R. 367),14.3,1953.0,72.0,2497.7,4995.4,6608.91,10,0.14300000000000002,1
Pablo Picasso,1881.0,92.0,2.5,0.1,Têtes (A. R. 367),0.1,1956.0,75.0,999.08,1498.62,5979.49,10,0.025000000000000005,1
Pablo Picasso,1881.0,92.0,2.5,0.1,Deux danseurs (A. R. 380),0.1,1956.0,75.0,2497.7,3746.55,12588.4,10,0.025000000000000005,1
Pablo Picasso,1881.0,92.0,2.3,0.1,Joueur deflûte etchèvre (A. R. 382),0.1,1956.0,75.0,3746.55,6244.25,28323.9,10,0.023000000000000003,1
Pablo Picasso,1881.0,92.0,4.05,0.1,"Taureau, marli aux feuilles (A. R. 394)",0.1,1957.0,76.0,3746.55,6244.25,6294.2,10,0.04050000000000001,1
Pablo Picasso,1881.0,92.0,4.2,0.1,Trois poissons sur fond gris (A. R. 396),0.1,1957.0,76.0,9990.79,14986.19,17309.05,10,0.04200000000000001,1
Pablo Picasso,1881.0,92.0,0.1,0.1,Visage en gros relief (A. R. 408),24.0,1959.0,78.0,7493.09,9990.79,13375.17,10,0.24000000000000005,1
Pablo Picasso,1881.0,92.0,2.52,0.1,Quatre visages (A. R. 436),0.1,1959.0,78.0,6244.25,8741.94,11014.85,10,0.025200000000000004,1
Pablo Picasso,1881.0,92.0,2.55,0.1,VisageNo. 130 (A. R. 479),0.1,1963.0,82.0,4995.4,7493.09,9441.3,10,0.025500000000000002,1
Pablo Picasso,1881.0,92.0,2.55,0.1,Visage no. 189 (A. R. 491),0.1,1963.0,82.0,7493.09,9990.79,13375.17,10,0.025500000000000002,1
Pablo Picasso,1881.0,92.0,33.0,25.3,VisageNo. 197(A. R. 494),1.0,1963.0,82.0,4995.4,7493.09,10228.07,10,834.9,1
Pablo Picasso,1881.0,92.0,32.6,25.0,La verre sous la lampe (A. R. 519),1.0,1964.0,83.0,4995.4,7493.09,6294.2,10,815.0,1
Pablo Picasso,1881.0,92.0,33.0,25.3,Femme aux cheveux flous (A. R. 520),1.0,1964.0,83.0,9990.79,14986.19,14161.95,10,834.9,1
Pablo Picasso,1881.0,92.0,32.5,25.3,Femme au chapeau fleuri (A. R. 521),1.0,1964.0,83.0,18732.74,24976.98,23603.25,10,822.25,1
Pablo Picasso,1881.0,92.0,31.0,31.0,PetitIndien (A. R. 549),1.0,1969.0,88.0,2497.7,3746.55,4091.23,10,961.0,1
Pablo Picasso,1881.0,92.0,30.6,30.2,Visage d'homme (A. R. 569),1.0,1969.0,88.0,6244.25,8741.94,15735.5,10,924.12,1
Pablo Picasso,1881.0,92.0,31.4,31.5,Visage d'homme (A. R. 570),1.0,1969.0,88.0,6244.25,8741.94,7867.75,10,989.0999999999999,1
Pablo Picasso,1881.0,92.0,31.3,31.2,Visage aux cheveux bouclés (A. R. 573),1.0,1968.0,87.0,6244.25,8741.94,9441.3,10,976.56,1
Pablo Picasso,1881.0,92.0,31.4,31.5,Tête d'homme aux cheveux longs (A. R. 598),1.0,1968.0,87.0,3746.55,6244.25,5507.42,10,989.0999999999999,1
Georges Papazoff,1894.0,78.0,62.0,51.0,Souvenir de Derain.Autoportrait,1.0,1953.0,59.0,12488.49,18732.74,29897.45,1,3162.0,1
František Kupka,1871.0,86.0,21.0,21.7,Composition - Lueurs,1.0,1911.0,40.0,87419.43,112396.41,102280.73,1,455.7,1
Françoise Gilot,1921.0,100.0,81.4,65.0,Le Tapis Rouge,1.0,1957.0,36.0,29972.38,42460.87,37765.19,1,5291.0,0
Marc Chagall,1887.0,98.0,62.5,47.8,Nature morte devant lafenêtre,1.0,1953.0,66.0,124884.9,187327.35,173090.47,10,2987.5,1
Léonard Tsuguharu Foujita,1886.0,82.0,30.2,25.6,Les Jumelles,1.0,1955.0,69.0,8741.94,12488.49,12588.4,4,773.12,1
Marie Laurencin,1885.0,71.0,21.6,26.9,Les maisons,1.0,1949.0,64.0,9990.79,14986.19,11801.62,1,581.04,1
Moïse Kisling,1891.0,62.0,41.1,33.3,Bouquet de girofles,1.0,1948.0,57.0,34967.77,47456.26,44059.39,1,1368.6299999999999,1
Maurice Utrillo,1883.0,72.0,59.2,79.3,Maison Bombardée,1.0,1913.0,30.0,62442.45,87419.43,62941.99,1,4694.56,1
Bernard Buffet,1928.0,71.0,72.3,50.2,Nature morte au réveil,1.0,1956.0,28.0,56198.21,81175.19,133751.73,1,3629.46,1
Rembrandt Bugatti,1884.0,32.0,43.5,1.0,Deux antilopes goudou ou deux amis,1.0,1916.0,32.0,74930.94,99907.92,94412.98,2,43.5,1
Camille Pissarro,1830.0,73.0,19.0,11.8,Etude d'oies,1.0,1870.0,40.0,1873.27,2497.7,5507.42,4,224.20000000000002,1
Eugène Boudin,1824.0,74.0,27.0,21.2,Avant-port de Trouville,1.0,1887.0,63.0,32470.07,44958.56,37765.19,1,572.4,1
Albert Marquet,1875.0,72.0,32.8,40.8,L'Estaque,1.0,1918.0,43.0,22479.28,31221.23,34618.09,1,1338.2399999999998,1
Armand Guillaumin,1841.0,86.0,65.2,81.5,"Les Carolles, Vallée de la Lude",1.0,1902.0,61.0,32470.07,44958.56,50353.59,1,5313.8,1
Serge Mendjisky,1929.0,88.0,50.7,65.0,Paysage de Bretagne,1.0,1990.0,61.0,6244.25,8741.94,12588.4,1,3295.5,1
Max Liebermann,1847.0,88.0,24.4,34.0,Spielende Kinder am Strand (Children playing on the beach),1.0,1898.0,51.0,62442.45,87419.43,204561.47,1,829.5999999999999,1
Lesser Ury,1861.0,70.0,51.4,37.0,Lake by Moonlight,1.0,1890.0,29.0,37465.47,49953.96,40912.29,1,1901.8,1
Gustav Klimt,1862.0,56.0,37.2,56.0,Auf dem Bauch liegender Halbakt nach rechts (Semi-Nude Lying on her Stomach turned to the Right),1.0,1910.0,48.0,18732.74,24976.98,50353.59,10,2083.2000000000003,1
Oskar Kokoschka,1886.0,94.0,27.0,20.1,Femme assise,1.0,1922.0,36.0,4995.4,7493.09,7867.75,4,542.7,1
George Grosz,1893.0,66.0,39.9,58.9,Liegender weiblicher Akt (Reclining Female Nude),1.0,1939.0,46.0,4995.4,7493.09,4720.65,1,2350.1099999999997,1
Léopold Survage,1879.0,89.0,54.3,73.4,Oiseau dans la ville,1.0,1920.0,41.0,43709.72,68686.7,47206.49,1,3985.62,1
Leo Gestel,1881.0,60.0,36.3,50.0,Landschap (Landscape),1.0,1914.0,33.0,12488.49,18732.74,50353.59,1,1814.9999999999998,1
André Masson,1896.0,91.0,73.0,91.4,Après le déluge,1.0,1976.0,80.0,37465.47,49953.96,47206.49,1,6672.200000000001,1
Jean Hélion,1904.0,83.0,27.7,44.0,Petite dévotion à la roue,1.0,1974.0,70.0,6244.25,8741.94,7867.75,1,1218.8,1
Claude Venard,1913.0,86.0,89.4,116.0,Boulevard,1.0,1950.0,37.0,8741.94,11239.64,17309.05,1,10370.400000000001,1
Salvador Dalí,1904.0,85.0,60.0,1.0,Le Cabinet Anthropomorphique,1.0,1973.0,69.0,14986.19,22479.28,34618.09,2,60.0,1
Joan Miró,1893.0,90.0,27.6,21.7,Sans titre,1.0,1957.0,64.0,3746.55,6244.25,4091.23,10,598.92,1
Henri Hayden,1883.0,87.0,54.0,65.0,Paysage,1.0,1967.0,84.0,3746.55,6244.25,22029.7,1,3510.0,1
Henri Hayden,1883.0,87.0,54.0,73.0,Cafetière rouge,1.0,1968.0,85.0,4995.4,7493.09,6294.2,1,3942.0,1
Albert André,1869.0,85.0,81.2,65.2,Bouquet de Roses devant une Bibliothèque,1.0,1925.0,56.0,12488.49,18732.74,14948.72,1,5294.240000000001,1
Maurice Utrillo,1883.0,72.0,28.6,39.4,Le Moulin de la Galette,1.0,1923.0,40.0,12488.49,18732.74,20456.15,1,1126.84,1
Armand Guillaumin,1841.0,86.0,54.0,69.3,"Le Ravin de la folie, vue de Chateau Crozant",1.0,1910.0,69.0,18732.74,24976.98,78677.49,1,3742.2,1
Émile Othon Friesz,1879.0,70.0,81.2,65.0,La fenêtre sur le port de Toulon,1.0,1927.0,48.0,12488.49,18732.74,15735.5,1,5278.0,1
Robert Antoine Pinchon,1886.0,57.0,60.0,81.0,Bord deSeine,1.0,1935.0,49.0,9990.79,14986.19,13375.17,1,4860.0,1
Théo van Rysselberghe,1862.0,64.0,61.0,49.5,Étude pour Après la baignade – Étude d’un nu,1.0,1909.0,47.0,22479.28,31221.23,31470.99,1,3019.5,1
Maximilien Luce,1858.0,83.0,65.0,50.5,Le Repos sur les Bords de la Loire à Saint-Ay,1.0,1912.0,54.0,14986.19,22479.28,18882.6,1,3282.5,1
Marcel Dyf,1899.0,86.0,55.0,46.3,Claudine devant les volets,1.0,1967.0,68.0,1873.27,2497.7,2989.74,1,2546.5,1
Edgar Degas,1834.0,83.0,30.4,25.5,Portrait ofCélestine Fèvre,1.0,1867.0,33.0,22479.28,31221.23,22029.7,4,775.1999999999999,1
Françoise Gilot,1921.0,100.0,50.7,65.8,Still Life at the House in Golfe Juan,1.0,1947.0,26.0,2497.7,3746.55,3147.1,4,3336.06,0
Baltasar Lobo,1910.0,83.0,49.9,33.1,Nude,1.0,1948.0,38.0,2497.7,3746.55,3776.52,1,1651.69,1
Lyonel Feininger,1871.0,85.0,24.2,30.9,Houses in a City,1.0,1954.0,83.0,4995.4,7493.09,9441.3,4,747.78,1
Lynn Chadwick,1914.0,89.0,1.0,1.0,Third girl sitting on bench,95.2,2007.0,93.0,87419.43,124884.9,110148.48,2,95.2,1
Gustave Cariot,1872.0,78.0,33.0,41.0,"Périgny, pontsur l'Yerres",1.0,1917.0,45.0,8741.94,11239.64,17309.05,1,1353.0,1
Gustave Cariot,1872.0,78.0,54.1,65.3,Le village de Georgenborn,1.0,1946.0,74.0,8741.94,11239.64,14161.95,1,3532.73,1
Serge Mendjisky,1929.0,88.0,60.0,91.8,Île de la Cité,1.0,1989.0,60.0,6244.25,8741.94,17309.05,1,5508.0,1
H. Claude Pissarro,1935.0,86.0,38.2,46.0,La Carriole de la Mère Heude,1.0,2009.0,74.0,6244.25,8741.94,11014.85,1,1757.2,0
Gustave Cariot,1872.0,78.0,33.0,41.0,"Périgny, automne, matinée sur l'Yerres",1.0,1910.0,38.0,7493.09,9990.79,10228.07,1,1353.0,1
Giorgio de Chirico,1888.0,90.0,8.4,10.4,Cavallo,1.0,1945.0,57.0,14986.19,22479.28,17309.05,1,87.36000000000001,1
Maximilien Luce,1858.0,83.0,47.3,39.2,Femme cousant,1.0,1893.0,35.0,24976.98,37465.47,44059.39,1,1854.16,1
François Gall,1912.0,75.0,60.5,49.5,"Pont St. Michel, Paris",1.0,1950.0,38.0,4995.4,7493.09,5507.42,1,2994.75,1
Serge Mendjisky,1929.0,88.0,33.1,55.2,"Automne, les vignes en Provence",1.0,1986.0,57.0,4995.4,7493.09,4720.65,1,1827.1200000000001,1
Marcel Dyf,1899.0,86.0,60.0,72.8,Fenêtre ouverte sur la mer (Provence),1.0,1960.0,61.0,3746.55,6244.25,15735.5,1,4368.0,1
Carlos Nadal,1917.0,81.0,46.1,35.1,Sin título (Untitled),1.0,1940.0,23.0,4995.4,7493.09,5507.42,1,1618.1100000000001,1
Carlos Nadal,1917.0,81.0,27.0,35.0,Sin título (Untitled),1.0,1989.0,72.0,4995.4,7493.09,6294.2,10,945.0,1
Jean Dufy,1888.0,76.0,33.0,46.0,Nature morte à la tasse,1.0,1927.0,39.0,8741.94,11239.64,11014.85,1,1518.0,1
Gustave Cariot,1872.0,78.0,23.0,40.0,Le chemin à Mandres,1.0,1945.0,73.0,2997.24,3746.55,5035.36,1,920.0,1
Marcel Dyf,1899.0,86.0,55.0,46.0,Pivoines et fleurs variées au vase rose,1.0,1965.0,66.0,3746.55,6244.25,5507.42,1,2530.0,1
Marcel Dyf,1899.0,86.0,46.0,55.0,Moisson en Bretagne,1.0,1970.0,71.0,2497.7,3746.55,8654.52,1,2530.0,1
Louis Stone,1902.0,82.0,91.4,76.8,Untitled (Abstract Composition),1.0,1938.0,36.0,10000.0,15000.0,56700.45,1,7019.52,1
Hananiah Harari,1912.0,88.0,22.2,51.4,Untitled (Williamsburg Housing Project Mural Study),1.0,1938.0,26.0,3000.0,5000.0,11970.1,10,1141.08,1
Stuart Davis,1892.0,72.0,22.2,28.6,Buildings and Figures,1.0,1931.0,39.0,30000.0,50000.0,35280.28,10,634.92,1
Charles Green Shaw,1892.0,82.0,41.3,31.1,Skyscrapers,1.0,1939.0,47.0,15000.0,25000.0,40320.32,1,1284.43,1
Wolf Kahn,1927.0,93.0,38.1,55.9,Locusts Against an Evening Sky,1.0,1998.0,71.0,4000.0,6000.0,10080.08,1,2129.79,1
Blanche Lazzell,1878.0,78.0,22.2,21.0,Untitled (Pink Still Life),1.0,1924.0,46.0,6000.0,8000.0,20160.16,10,466.2,1
Esphyr Slobodkina,1914.0,88.0,58.4,68.6,Flame Throwers,1.0,1945.0,31.0,10000.0,15000.0,30240.24,1,4006.24,1
Paul F. Keene Jr.,1920.0,89.0,203.2,134.6,The Prophet,1.0,1980.0,60.0,7000.0,10000.0,16380.13,1,27350.719999999998,1
Alan Magee,1947.0,74.0,134.6,203.2,Long Barrow,1.0,2009.0,62.0,50000.0,70000.0,47880.38,1,27350.719999999998,0
Harriet Whitney Frishmuth,1880.0,100.0,49.5,1.0,Extase (Nocturne),1.0,1935.0,55.0,15000.0,25000.0,15120.12,2,49.5,1
George Inness,1825.0,69.0,25.4,35.6,Farm at Sundown,1.0,1866.0,41.0,15000.0,25000.0,37800.3,1,904.24,1
Edward Moran,1829.0,72.0,112.4,92.1,Niagara Falls,1.0,1875.0,46.0,30000.0,50000.0,30240.24,1,10352.039999999999,1
Eastman Johnson,1824.0,82.0,31.8,49.5,Mount Vernon in 1857,1.0,1858.0,34.0,20000.0,30000.0,21420.17,1,1574.1000000000001,1
Albert Bierstadt,1830.0,72.0,48.2,34.3,Park at Vancouver,1.0,1889.0,59.0,25000.0,35000.0,107100.86,1,1653.26,1
Thomas Ball,1819.0,92.0,66.0,1.0,John the Baptist,1.0,1872.0,53.0,5000.0,7000.0,6300.05,10,66.0,1
William Merritt Chase,1849.0,67.0,61.6,51.4,"Mrs. Margaret Creighton Bateman, Shelter Island, New York",1.0,1870.0,21.0,10000.0,15000.0,8190.07,1,3166.24,1
Guy Pène Du Bois,1884.0,74.0,76.2,63.5,Nude with Scarf,1.0,1943.0,59.0,3000.0,5000.0,2772.02,1,4838.7,1
Leon Kroll,1884.0,90.0,116.8,132.1,The Song,1.0,1919.0,35.0,12000.0,18000.0,12600.1,1,15429.279999999999,1
William Sergeant Kendall,1869.0,69.0,137.2,107.1,A Statuette,1.0,1915.0,46.0,10000.0,15000.0,10080.08,1,14694.119999999997,1
Anna Mary Robertson (Grandma) Moses,1860.0,101.0,26.7,34.3,A Frosty Morning No. 2,1.0,1942.0,82.0,25000.0,35000.0,40320.32,1,915.81,1
Fern Isabel Coppedge,1883.0,68.0,45.7,50.8,Bittersweet Cottage (Lumberville Studio Of Daniel Garber),1.0,1935.0,52.0,25000.0,35000.0,52920.42,1,2321.56,1
Julian Onderdonk,1882.0,40.0,63.5,76.2,Untitled (Texas Hill Country Landscape),1.0,1916.0,34.0,50000.0,70000.0,88200.71,1,4838.7,1
Carl Ethan Akeley,1864.0,62.0,30.5,1.0,The Wounded Comrade,1.0,1913.0,49.0,30000.0,50000.0,35280.28,2,30.5,1
Anna Mary Robertson (Grandma) Moses,1860.0,101.0,35.6,45.7,The State Line House,1.0,1946.0,86.0,25000.0,35000.0,60480.49,1,1626.92,1
Fairfield Porter,1907.0,68.0,43.8,34.3,"Broadway South of Union Square, New York",1.0,1975.0,68.0,15000.0,20000.0,22680.18,1,1502.3399999999997,1
Dahlov Zorach Ipcar,1917.0,100.0,91.4,61.0,Calico Jungle,1.0,1976.0,59.0,10000.0,15000.0,11970.1,1,5575.400000000001,1
Wolf Kahn,1927.0,93.0,55.8,76.2,Young Apple Tree,1.0,1985.0,58.0,5000.0,7000.0,7560.06,1,4251.96,1
Wolf Kahn,1927.0,93.0,106.7,167.6,Through the Gap,1.0,1976.0,49.0,40000.0,60000.0,56700.45,1,17882.92,1
Adolph Alexander Weinman,1870.0,82.0,66.7,1.0,Descending Night,1.0,1917.0,47.0,15000.0,25000.0,35280.28,2,66.7,1
William Merritt Chase,1849.0,67.0,27.3,27.3,Untitled (Portrait of Mrs. Chase),1.0,1886.0,37.0,60000.0,80000.0,75600.61,1,745.2900000000001,1
Emil Fuchs,1866.0,63.0,35.5,29.9,Queen Victoria Lying in State,1.0,1901.0,35.0,1500.0,2500.0,3780.03,1,1061.45,1
Theodore Earl Butler,1861.0,75.0,54.0,73.1,Still Life with Lemons,1.0,1895.0,34.0,20000.0,30000.0,25200.2,1,3947.3999999999996,1
Mary Cassatt,1844.0,82.0,50.8,35.6,Françoise Sewing (No. 2),1.0,1909.0,65.0,40000.0,60000.0,44100.35,1,1808.48,1
Anna Hyatt Huntington,1876.0,97.0,20.3,1.0,Swan with Young,1.0,1934.0,58.0,10000.0,15000.0,21420.17,2,20.3,1
Charles Ephraim Burchfield,1893.0,74.0,66.0,101.6,Backyard in November,1.0,1947.0,54.0,60000.0,80000.0,60480.49,1,6705.599999999999,1
Reginald Marsh,1898.0,56.0,40.6,56.0,Tug Boats,1.0,1937.0,39.0,8000.0,12000.0,7560.06,10,2273.6,1
Blanche Lazzell,1878.0,78.0,19.7,17.4,Untitled (Green Still Life),1.0,1924.0,46.0,7000.0,10000.0,16380.13,10,342.78,1
Max Kalish,1891.0,54.0,44.5,1.0,Untitled (Laborer with Shovel),1.0,1945.0,54.0,12000.0,18000.0,11340.09,2,44.5,1
Rackstraw Downes,1939.0,82.0,45.7,238.8,S-Bend in an Elevated Section of the New Jersey Turnpike,1.0,1996.0,57.0,20000.0,30000.0,69300.56,1,10913.160000000002,0
Wolf Kahn,1927.0,93.0,40.6,45.7,Outbuildings II,1.0,1973.0,46.0,8000.0,12000.0,8820.07,1,1855.42,1
Milton Avery,1885.0,80.0,22.9,30.5,Sleeping Lamb,1.0,1963.0,78.0,20000.0,30000.0,32760.26,1,698.4499999999999,1
Charles Ephraim Burchfield,1893.0,74.0,50.8,68.6,Old Inn at Gardenville,1.0,1927.0,34.0,10000.0,15000.0,27720.22,10,3484.8799999999997,1
Morris Graves,1910.0,91.0,19.0,115.0,Samurai Sword,1.0,1954.0,44.0,6000.0,8000.0,6930.06,1,2185.0,1
Thomas Hart Benton,1889.0,86.0,42.5,64.8,The Civil War – Industrial Progress,1.0,1933.0,44.0,70000.0,100000.0,69300.56,5,2754.0,1
Paul Howard Manship,1885.0,81.0,34.3,1.0,Untitled (Study for Aviation Memorial),1.0,1941.0,56.0,15000.0,25000.0,12600.1,2,34.3,1
Guy Pène Du Bois,1884.0,74.0,63.5,76.2,Suspense,1.0,1946.0,62.0,50000.0,70000.0,44100.35,1,4838.7,1
Dwight William Tryon,1849.0,76.0,61.0,93.9,A Glimpse of the Sea,1.0,1972.0,123.0,5000.0,7000.0,30240.24,1,5727.900000000001,1
Franklin De Haven,1856.0,78.0,61.0,76.7,Landscape,1.0,1900.0,44.0,1000.0,1500.0,2772.02,1,4678.7,1
Jonathan Scott Hartley,1845.0,67.0,42.0,1.0,Joy of Life,1.0,1910.0,65.0,4000.0,6000.0,2772.02,2,42.0,1
Emil Fuchs,1866.0,63.0,73.1,55.3,King Edward VII,1.0,1903.0,37.0,2000.0,3000.0,5292.04,1,4042.4299999999994,1
Alexander Pope,1849.0,75.0,104.1,157.5,Ready for the Hunt,1.0,1890.0,41.0,12000.0,18000.0,12600.1,1,16395.75,1
Asher Brown Durand,1796.0,90.0,63.5,101.6,Landscape with Cows and Sheep,1.0,1864.0,68.0,30000.0,50000.0,37800.3,1,6451.599999999999,1
David Johnson,1827.0,81.0,33.6,54.0,Study of Tivoli,1.0,1869.0,42.0,10000.0,15000.0,6300.05,1,1814.4,1
